#Parameters = {L=149.416; Lf=38; Lg=192.8032053872; W=102.45668571429; Wf=3.1; Wg=107.84389110149; ataslengkung=17.811178807947; bawahlengkung=49.475496688742; dgs=160; h=0.89786756453423; sampingdgs=0; skala=8.5380571428571; t=0.019640852974186}
#"Frequency / MHz"	"VSWR1 [Magnitude]"
#-------------------------------------
274.60000610352	13.060809495924
275.00000000000	12.978826536700
275.39999389648	12.896935187116
275.79998779297	12.815171441056
276.20001220703	12.733506411509
276.60000610352	12.651967462961
277.00000000000	12.570553001083
277.39999389648	12.489273125383
277.79998779297	12.408127006083
278.20001220703	12.327125983106
278.60000610352	12.246278554119
279.00000000000	12.165585892485
279.39999389648	12.085057484248
279.79998779297	12.004699703576
280.20001220703	11.924513814129
280.60000610352	11.844510537420
281.00000000000	11.764699891923
281.39999389648	11.685081271084
281.79998779297	11.605655430240
282.20001220703	11.526447316157
282.60000610352	11.447449186785
283.00000000000	11.368669276307
283.39999389648	11.290117431160
283.79998779297	11.211798665025
284.20001220703	11.133718775262
284.60000610352	11.055878588300
285.00000000000	10.978296131924
285.39999389648	10.900970297157
285.79998779297	10.823900900993
286.20001220703	10.747101444188
286.60000610352	10.670580588974
287.00000000000	10.594330952490
287.39999389648	10.518379115452
287.79998779297	10.442709193318
288.20001220703	10.367342514648
288.60000610352	10.292267662305
289.00000000000	10.217511046925
289.39999389648	10.143057821978
289.79998779297	10.068927174348
290.20001220703	9.9951192762664
290.60000610352	9.9216364382185
291.00000000000	9.8484886117631
291.39999389648	9.7756719265006
291.79998779297	9.7031995688537
292.20001220703	9.6310690413963
292.60000610352	9.5592934241535
293.00000000000	9.4878695378531
293.39999389648	9.4168011317797
293.79998779297	9.3460976837444
294.20001220703	9.2757580636099
294.60000610352	9.2057864874397
295.00000000000	9.1361869199100
295.39999389648	9.0669647301371
295.79998779297	8.9981213080415
296.20001220703	8.9296578393645
296.60000610352	8.8615850542914
297.00000000000	8.7938940730049
297.39999389648	8.7265945592240
297.79998779297	8.6596907523824
298.20001220703	8.5931831282340
298.60000610352	8.5270710745728
299.00000000000	8.4613611172917
299.39999389648	8.3960525839434
299.79998779297	8.3311468873979
300.20001220703	8.2666514643393
300.60000610352	8.2025587200685
301.00000000000	8.1388792182321
301.39999389648	8.0756127354436
301.79998779297	8.0127525299316
302.20001220703	7.9503091231244
302.60000610352	7.8882810565333
303.00000000000	7.8266698294861
303.39999389648	7.7654720236003
303.79998779297	7.7046927541430
304.20001220703	7.6443330033291
304.60000610352	7.5843893103282
305.00000000000	7.5248680286144
305.39999389648	7.4657644214956
305.79998779297	7.4070811334352
306.20001220703	7.3488167448036
306.60000610352	7.2909748064280
307.00000000000	7.2335516205836
307.39999389648	7.1765479737995
307.79998779297	7.1199646009817
308.20001220703	7.0638005348515
308.60000610352	7.0080552335503
309.00000000000	6.9527275606960
309.39999389648	6.8978215847910
309.79998779297	6.8433298985808
310.20001220703	6.7892569640520
310.60000610352	6.7355978223311
311.00000000000	6.6823559596706
311.39999389648	6.6295249649610
311.79998779297	6.5771093721628
312.20001220703	6.5251062328182
312.60000610352	6.4735118721182
313.00000000000	6.4223278222122
313.39999389648	6.3715528388837
313.79998779297	6.3211847215456
314.20001220703	6.2712210035183
314.60000610352	6.2216634789281
315.00000000000	6.1725070857095
315.39999389648	6.1237508119046
315.79998779297	6.0753966845656
316.20001220703	6.0274398347962
316.60000610352	5.9798774174995
317.00000000000	5.9327089116702
317.39999389648	5.8859348414635
317.79998779297	5.8395503589186
318.20001220703	5.7935555755845
318.60000610352	5.7479471924201
319.00000000000	5.7027243894569
319.39999389648	5.6578837025099
319.79998779297	5.6134232164230
320.20001220703	5.5693415068195
320.60000610352	5.5256381760411
321.00000000000	5.4823077381964
321.39999389648	5.4393504739522
321.79998779297	5.3967638739770
322.20001220703	5.3545432686194
322.60000610352	5.3126906969139
323.00000000000	5.2712012743007
323.39999389648	5.2300710005357
323.79998779297	5.1893032903065
324.20001220703	5.1488909050132
324.60000610352	5.1088310529668
325.00000000000	5.0691242828109
325.39999389648	5.0297680537485
325.79998779297	4.9907574656580
326.20001220703	4.9520920962768
326.60000610352	4.9137700803780
327.00000000000	4.8757878480531
327.39999389648	4.8381432165334
327.79998779297	4.8008340630968
328.20001220703	4.7638569042011
328.60000610352	4.7272118393806
329.00000000000	4.6908925029505
329.39999389648	4.6548999129945
329.79998779297	4.6192295847868
330.20001220703	4.5838805874615
330.60000610352	4.5488492191069
331.00000000000	4.5141345138579
331.39999389648	4.4797316671622
331.79998779297	4.4456410879466
332.20001220703	4.4118579677209
332.60000610352	4.3783809352917
333.00000000000	4.3452064420841
333.39999389648	4.3123337267112
333.79998779297	4.2797589470553
334.20001220703	4.2474813323419
334.60000610352	4.2154967700111
335.00000000000	4.1838028130453
335.39999389648	4.1523992401460
335.79998779297	4.1212809892118
336.20001220703	4.0904470621336
336.60000610352	4.0598945822927
337.00000000000	4.0296215811613
337.39999389648	3.9996258752215
337.79998779297	3.9699031358902
338.20001220703	3.9404543140654
338.60000610352	3.9112738298357
339.00000000000	3.8823619562042
339.39999389648	3.8537139769927
339.79998779297	3.8253298816760
340.20001220703	3.7972060952099
340.60000610352	3.7693404035867
341.00000000000	3.7417302820711
341.39999389648	3.7143742264005
341.79998779297	3.6872695873601
342.20001220703	3.6604133536961
342.60000610352	3.6338053454608
343.00000000000	3.6074407728011
343.39999389648	3.5813192793728
343.79998779297	3.5554389817446
344.20001220703	3.5297953134045
344.60000610352	3.5043884193224
345.00000000000	3.4792147071279
345.39999389648	3.4542730916646
345.79998779297	3.4295609903565
346.20001220703	3.4050767593552
346.60000610352	3.3808180100825
347.00000000000	3.3567822726569
347.39999389648	3.3329678078416
347.79998779297	3.3093721165699
348.20001220703	3.2859945576483
348.60000610352	3.2628312527937
349.00000000000	3.2398817979849
349.39999389648	3.2171428894690
349.79998779297	3.1946138105446
350.20001220703	3.1722917088455
350.60000610352	3.1501747197052
351.00000000000	3.1282616844687
351.39999389648	3.1065501388876
351.79998779297	3.0850380904825
352.20001220703	3.0637234908929
352.60000610352	3.0426052073762
353.00000000000	3.0216809439191
353.39999389648	3.0009487373381
353.79998779297	2.9804072164492
354.20001220703	2.9600542449123
354.60000610352	2.9398877953144
355.00000000000	2.9199070159548
355.39999389648	2.9001095321584
355.79998779297	2.8804936515026
356.20001220703	2.8610575214015
356.60000610352	2.8417997270447
357.00000000000	2.8227186614416
357.39999389648	2.8038124181851
357.79998779297	2.7850792904081
358.20001220703	2.7665180314290
358.60000610352	2.7481264295817
359.00000000000	2.7299035069703
359.39999389648	2.7118470643600
359.79998779297	2.6939562006774
360.20001220703	2.6762288240993
360.60000610352	2.6586637542899
361.00000000000	2.6412589203620
361.39999389648	2.6240139206245
361.79998779297	2.6069258469024
362.20001220703	2.5899940104084
362.60000610352	2.5732168652746
363.00000000000	2.5565930945884
363.39999389648	2.5401208617708
363.79998779297	2.5237991670196
364.20001220703	2.5076261759731
364.60000610352	2.4916009381649
365.00000000000	2.4757220176522
365.39999389648	2.4599876957336
365.79998779297	2.4443968410086
366.20001220703	2.4289479431698
366.60000610352	2.4136399626196
367.00000000000	2.3984716805505
367.39999389648	2.3834413673026
367.79998779297	2.3685479470124
368.20001220703	2.3537902681053
368.60000610352	2.3391670981796
369.00000000000	2.3246770110418
369.39999389648	2.3103188617417
369.79998779297	2.2960915347511
370.20001220703	2.2819936376566
370.60000610352	2.2680240330192
371.00000000000	2.2541818222194
371.39999389648	2.2404655081971
371.79998779297	2.2268742622170
372.20001220703	2.2134064027075
372.60000610352	2.2000614392418
373.00000000000	2.1868381232129
373.39999389648	2.1737349462579
373.79998779297	2.1607513304774
374.20001220703	2.1478861184656
374.60000610352	2.1351379843264
375.00000000000	2.1225061087762
375.39999389648	2.1099895073479
375.79998779297	2.0975868660337
376.20001220703	2.0852974975369
376.60000610352	2.0731202345768
377.00000000000	2.0610543037846
377.39999389648	2.0490984720463
377.79998779297	2.0372520151191
378.20001220703	2.0255138493586
378.60000610352	2.0138832020404
379.00000000000	2.0023587119523
379.39999389648	1.9909401740197
379.79998779297	1.9796260449432
380.20001220703	1.9684159261313
380.60000610352	1.9573087861424
381.00000000000	1.9463034948289
381.39999389648	1.9353995515328
381.79998779297	1.9245959230299
382.20001220703	1.9138919818954
382.60000610352	1.9032867356611
383.00000000000	1.8927795419395
383.39999389648	1.8823695519332
383.79998779297	1.8720558032315
384.20001220703	1.8618378583315
384.60000610352	1.8517146236893
385.00000000000	1.8416856229236
385.39999389648	1.8317500832185
385.79998779297	1.8219071973631
386.20001220703	1.8121563391867
386.60000610352	1.8024967533678
387.00000000000	1.7929278623174
387.39999389648	1.7834488153834
387.79998779297	1.7740589822860
388.20001220703	1.7647579516480
388.60000610352	1.7555448387403
389.00000000000	1.7464191810596
389.39999389648	1.7373801514793
389.79998779297	1.7284273573900
390.20001220703	1.7195601211161
390.60000610352	1.7107779673520
391.00000000000	1.7020801012854
391.39999389648	1.6934662443089
391.79998779297	1.6849356502993
392.20001220703	1.6764879076877
392.60000610352	1.6681224856854
393.00000000000	1.6598387503734
393.39999389648	1.6516364776125
393.79998779297	1.6435149123452
394.20001220703	1.6354737461726
394.60000610352	1.6275124677675
395.00000000000	1.6196306703502
395.39999389648	1.6118279278670
395.79998779297	1.6041038297458
396.20001220703	1.5964579034857
396.60000610352	1.5888898612448
397.00000000000	1.5813992970069
397.39999389648	1.5739858498570
397.79998779297	1.5666491597645
398.20001220703	1.5593889227209
398.60000610352	1.5522048080532
399.00000000000	1.5450964861711
399.39999389648	1.5380637072073
399.79998779297	1.5311062774378
400.20001220703	1.5242237513547
400.60000610352	1.5174160468494
401.00000000000	1.5106828749228
401.39999389648	1.5040240798716
401.79998779297	1.4974393953575
402.20001220703	1.4909287350228
402.60000610352	1.4844918300396
403.00000000000	1.4781286129692
403.39999389648	1.4718390164744
403.79998779297	1.4656227766163
404.20001220703	1.4594799715066
404.60000610352	1.4534104283738
405.00000000000	1.4474141627972
405.39999389648	1.4414911007043
405.79998779297	1.4356412565029
406.20001220703	1.4298646149232
406.60000610352	1.4241611994346
407.00000000000	1.4185310788211
407.39999389648	1.4129743361194
407.79998779297	1.4074910299799
408.20001220703	1.4020813137838
408.60000610352	1.3967452660280
409.00000000000	1.3914830970380
409.39999389648	1.3862949785641
409.79998779297	1.3811809909223
410.20001220703	1.3761415637177
410.60000610352	1.3711768243982
411.00000000000	1.3662869921472
411.39999389648	1.3614724815655
411.79998779297	1.3567335142018
412.20001220703	1.3520704422351
412.60000610352	1.3474836701173
413.00000000000	1.3429735311537
413.39999389648	1.3385404554799
413.79998779297	1.3341848348047
414.20001220703	1.3299071811679
414.60000610352	1.3257079074007
415.00000000000	1.3215875717555
415.39999389648	1.3175466182352
415.79998779297	1.3135856266557
416.20001220703	1.3097051046919
416.60000610352	1.3059056729716
417.00000000000	1.3021879154471
417.39999389648	1.2985524233381
417.79998779297	1.2949997686599
418.20001220703	1.2915306628099
418.60000610352	1.2881457007762
419.00000000000	1.2848455630972
419.39999389648	1.2816308938967
419.79998779297	1.2785023356564
420.20001220703	1.2754605945916
420.60000610352	1.2725063000457
421.00000000000	1.2696401685304
421.39999389648	1.2668627945161
421.79998779297	1.2641748982379
422.20001220703	1.2615770554175
422.60000610352	1.2590699077596
423.00000000000	1.2566540615265
423.39999389648	1.2543301128544
423.79998779297	1.2520985830753
424.20001220703	1.2499600120898
424.60000610352	1.2479149107957
425.00000000000	1.2459636939670
425.39999389648	1.2441067695947
425.79998779297	1.2423445428743
426.20001220703	1.2406772761182
426.60000610352	1.2391052554895
427.00000000000	1.2376286442623
427.39999389648	1.2362476179900
427.79998779297	1.2349622323888
428.20001220703	1.2337724889525
428.60000610352	1.2326783439992
429.00000000000	1.2316796335136
429.39999389648	1.2307761762080
429.79998779297	1.2299676636328
430.20001220703	1.2292537368185
430.60000610352	1.2286339666685
431.00000000000	1.2281078224639
431.39999389648	1.2276747155186
431.79998779297	1.2273339510796
432.20001220703	1.2270847820832
432.60000610352	1.2269263971628
433.00000000000	1.2268578734779
433.39999389648	1.2268782526539
433.79998779297	1.2269864939462
434.20001220703	1.2271814914599
434.60000610352	1.2274620868688
435.00000000000	1.2278270280748
435.39999389648	1.2282750471529
435.79998779297	1.2288047988321
436.20001220703	1.2294149335526
436.60000610352	1.2301039975218
437.00000000000	1.2308705442819
437.39999389648	1.2317130754145
437.79998779297	1.2326300788475
438.20001220703	1.2336200159534
438.60000610352	1.2346812903182
439.00000000000	1.2358123405521
439.39999389648	1.2370115430309
439.79998779297	1.2382773073016
440.20001220703	1.2396080504708
440.60000610352	1.2410021444925
441.00000000000	1.2424579658953
441.39999389648	1.2439739232242
441.79998779297	1.2455484221376
442.20001220703	1.2471799236737
442.60000610352	1.2488668129982
443.00000000000	1.2506075449805
443.39999389648	1.2524006013742
443.79998779297	1.2542444889376
444.20001220703	1.2561376836362
444.60000610352	1.2580787468577
445.00000000000	1.2600662326183
445.39999389648	1.2620987072355
445.79998779297	1.2641748335252
446.20001220703	1.2662932147767
446.60000610352	1.2684525423296
447.00000000000	1.2706515225115
447.39999389648	1.2728888868987
447.79998779297	1.2751633764581
448.20001220703	1.2774738116642
448.60000610352	1.2798189676673
449.00000000000	1.2821977726610
449.39999389648	1.2846090206726
449.79998779297	1.2870516892887
450.20001220703	1.2895247027623
450.60000610352	1.2920270103571
451.00000000000	1.2945576370242
451.39999389648	1.2971156405623
451.79998779297	1.2996999868475
452.20001220703	1.3023098069247
452.60000610352	1.3049442654177
453.00000000000	1.3076024204944
453.39999389648	1.3102835018443
453.79998779297	1.3129865935181
454.20001220703	1.3157110066438
454.60000610352	1.3184559854297
455.00000000000	1.3212207121475
455.39999389648	1.3240044980916
455.79998779297	1.3268066953281
456.20001220703	1.3296265744101
456.60000610352	1.3324634857016
457.00000000000	1.3353168058959
457.39999389648	1.3381859291182
457.79998779297	1.3410703142035
458.20001220703	1.3439693047916
458.60000610352	1.3468823607462
459.00000000000	1.3498089796999
459.39999389648	1.3527485707465
459.79998779297	1.3557006955019
460.20001220703	1.3586648156190
460.60000610352	1.3616405481598
461.00000000000	1.3646272765046
461.39999389648	1.3676247193690
461.79998779297	1.3706323429612
462.20001220703	1.3736497302480
462.60000610352	1.3766765698637
463.00000000000	1.3797123677644
463.39999389648	1.3827567852977
463.79998779297	1.3858094446874
464.20001220703	1.3888699850111
464.60000610352	1.3919380733761
465.00000000000	1.3950133434262
465.39999389648	1.3980955339534
465.79998779297	1.4011842824589
466.20001220703	1.4042792787128
466.60000610352	1.4073802659587
467.00000000000	1.4104869194706
467.39999389648	1.4135989577008
467.79998779297	1.4167161606560
468.20001220703	1.4198382127588
468.60000610352	1.4229648971367
469.00000000000	1.4260958957966
469.39999389648	1.4292311047416
469.79998779297	1.4323701511701
470.20001220703	1.4355129015696
470.60000610352	1.4386591400480
471.00000000000	1.4418085327396
471.39999389648	1.4449609950583
471.79998779297	1.4481163452979
472.20001220703	1.4512742785971
472.60000610352	1.4544346579354
473.00000000000	1.4575973468490
473.39999389648	1.4607620743513
473.79998779297	1.4639287672271
474.20001220703	1.4670971738851
474.60000610352	1.4702671596396
475.00000000000	1.4734386241331
475.39999389648	1.4766113141308
475.79998779297	1.4797851337050
476.20001220703	1.4829599075175
476.60000610352	1.4861354812068
477.00000000000	1.4893118132945
477.39999389648	1.4924886325168
477.79998779297	1.4956658857416
478.20001220703	1.4988434383608
478.60000610352	1.5020211631549
479.00000000000	1.5051989295396
479.39999389648	1.5083765905967
479.79998779297	1.5115540298075
480.20001220703	1.5147312212174
480.60000610352	1.5179079636022
481.00000000000	1.5210841570674
481.39999389648	1.5242597387250
481.79998779297	1.5274346001636
482.20001220703	1.5306085602396
482.60000610352	1.5337815885101
483.00000000000	1.5369535609407
483.39999389648	1.5401244621337
483.79998779297	1.5432941036059
484.20001220703	1.5464624614443
484.60000610352	1.5496293220699
485.00000000000	1.5527947682961
485.39999389648	1.5559585454430
485.79998779297	1.5591207303101
486.20001220703	1.5622810666341
486.60000610352	1.5654396382699
487.00000000000	1.5685962152446
487.39999389648	1.5717508678424
487.79998779297	1.5749034004523
488.20001220703	1.5780538301739
488.60000610352	1.5812019638084
489.00000000000	1.5843477737806
489.39999389648	1.5874913123188
489.79998779297	1.5906322578347
490.20001220703	1.5937707906660
490.60000610352	1.5969066881328
491.00000000000	1.6000398926023
491.39999389648	1.6031703688532
491.79998779297	1.6062980236125
492.20001220703	1.6094228015056
492.60000610352	1.6125446626288
493.00000000000	1.6156634945859
493.39999389648	1.6187791467618
493.79998779297	1.6218917885021
494.20001220703	1.6250011284544
494.60000610352	1.6281072572100
495.00000000000	1.6312099556205
495.39999389648	1.6343093266211
495.79998779297	1.6374051570038
496.20001220703	1.6404973873819
496.60000610352	1.6435861205796
497.00000000000	1.6466711276314
497.39999389648	1.6497524840307
497.79998779297	1.6528299586042
498.20001220703	1.6559035620751
498.60000610352	1.6589732511766
499.00000000000	1.6620389864464
499.39999389648	1.6651005759366
499.79998779297	1.6681581334520
500.20001220703	1.6712114349236
500.60000610352	1.6742605404948
501.00000000000	1.6773053006748
501.39999389648	1.6803457748296
501.79998779297	1.6833816154726
502.20001220703	1.6864131199662
502.60000610352	1.6894399769051
503.00000000000	1.6924621740691
503.39999389648	1.6954798171579
503.79998779297	1.6984924262495
504.20001220703	1.7015004557052
504.60000610352	1.7045035036672
505.00000000000	1.7075015871165
505.39999389648	1.7104946242071
505.79998779297	1.7134826373352
506.20001220703	1.7164654973199
506.60000610352	1.7194431012990
507.00000000000	1.7224153213602
507.39999389648	1.7253823450656
507.79998779297	1.7283438751382
508.20001220703	1.7312997641813
508.60000610352	1.7342504227004
509.00000000000	1.7371950778528
509.39999389648	1.7401343079672
509.79998779297	1.7430676807961
510.20001220703	1.7459952603238
510.60000610352	1.7489169040286
511.00000000000	1.7518325545217
511.39999389648	1.7547421319279
511.79998779297	1.7576457326421
512.20001220703	1.7605431541535
512.59997558594	1.7634341507488
513.00000000000	1.7663191195922
513.40002441406	1.7691974441137
513.79998779297	1.7720694053522
514.20001220703	1.7749347179688
514.59997558594	1.7777937016820
515.00000000000	1.7806458277157
515.40002441406	1.7834911354226
515.79998779297	1.7863297332392
516.20001220703	1.7891614416617
516.59997558594	1.7919861777087
517.00000000000	1.7948038059381
517.40002441406	1.7976145091886
517.79998779297	1.8004180443847
518.20001220703	1.8032142185407
518.59997558594	1.8060030497673
519.00000000000	1.8087845192248
519.40002441406	1.8115585547828
519.79998779297	1.8143250671508
520.20001220703	1.8170839643859
520.59997558594	1.8198352496578
521.00000000000	1.8225787347693
521.40002441406	1.8253143589411
521.79998779297	1.8280421622031
522.20001220703	1.8307620682818
522.59997558594	1.8334739046805
523.00000000000	1.8361775781230
523.40002441406	1.8388730118300
523.79998779297	1.8415602808711
524.20001220703	1.8442392399543
524.59997558594	1.8469097616731
525.00000000000	1.8495720039723
525.40002441406	1.8522255962302
525.79998779297	1.8548706371152
526.20001220703	1.8575068536233
526.59997558594	1.8601344939292
527.00000000000	1.8627534512497
527.40002441406	1.8653633387483
527.79998779297	1.8679644095663
528.20001220703	1.8705565221059
528.59997558594	1.8731395017960
529.00000000000	1.8757134410600
529.40002441406	1.8782781032191
529.79998779297	1.8808335175753
530.20001220703	1.8833795714609
530.59997558594	1.8859164449235
531.00000000000	1.8884436454720
531.40002441406	1.8909614828761
531.79998779297	1.8934698095047
532.20001220703	1.8959684382526
532.59997558594	1.8984575204149
533.00000000000	1.9009366715647
533.40002441406	1.9034061773673
533.79998779297	1.9058657699847
534.20001220703	1.9083155911887
534.59997558594	1.9107553025488
535.00000000000	1.9131850823668
535.40002441406	1.9156047741695
535.79998779297	1.9180144817523
536.20001220703	1.9204139095493
536.59997558594	1.9228032910052
537.00000000000	1.9251823985045
537.40002441406	1.9275511689748
537.79998779297	1.9299095794018
538.20001220703	1.9322576200624
538.59997558594	1.9345952271307
539.00000000000	1.9369225298846
539.40002441406	1.9392392842993
539.79998779297	1.9415453494025
540.20001220703	1.9438410732448
540.59997558594	1.9461260818195
541.00000000000	1.9484006201736
541.40002441406	1.9506642905767
541.79998779297	1.9529173161318
542.20001220703	1.9551597462492
542.59997558594	1.9573913379136
543.00000000000	1.9596121747345
543.40002441406	1.9618224054086
543.79998779297	1.9640215807073
544.20001220703	1.9662100294345
544.59997558594	1.9683875357002
545.00000000000	1.9705543678913
545.40002441406	1.9727101077188
545.79998779297	1.9748552317933
546.20001220703	1.9769892318039
546.59997558594	1.9791124968643
547.00000000000	1.9812248716684
547.40002441406	1.9833262153166
547.79998779297	1.9854166019252
548.20001220703	1.9874963268716
548.59997558594	1.9895648781523
549.00000000000	1.9916226628252
549.40002441406	1.9936694507711
549.79998779297	1.9957054820075
550.20001220703	1.9977304252078
550.59997558594	1.9997445977841
551.00000000000	2.0017479960857
551.40002441406	2.0037404405649
551.79998779297	2.0057219957496
552.20001220703	2.0076928685450
552.59997558594	2.0096530573829
553.00000000000	2.0116022519414
553.40002441406	2.0135408844099
553.79998779297	2.0154687505959
554.20001220703	2.0173858833091
554.59997558594	2.0192923877764
555.00000000000	2.0211883193920
555.40002441406	2.0230736557523
555.79998779297	2.0249484142950
556.20001220703	2.0268127605035
556.59997558594	2.0286665800317
557.00000000000	2.0305101128215
557.40002441406	2.0323431481009
557.79998779297	2.0341659476297
558.20001220703	2.0359784955941
558.59997558594	2.0377808515691
559.00000000000	2.0395728784623
559.40002441406	2.0413549433759
559.79998779297	2.0431268760990
560.20001220703	2.0448889757829
560.59997558594	2.0466411297234
561.00000000000	2.0483834836269
561.40002441406	2.0501160102670
561.79998779297	2.0518387602649
562.20001220703	2.0535520079658
562.59997558594	2.0552555329913
563.00000000000	2.0569495313590
563.40002441406	2.0586342638057
563.79998779297	2.0603095630583
564.20001220703	2.0619755869340
564.59997558594	2.0636324946307
565.00000000000	2.0652802869099
565.40002441406	2.0669190869865
565.79998779297	2.0685488710934
566.20001220703	2.0701698947410
566.59997558594	2.0717821988687
567.00000000000	2.0733858152284
567.40002441406	2.0749808075096
567.79998779297	2.0765674939843
568.20001220703	2.0781456931835
568.59997558594	2.0797155559348
569.00000000000	2.0812773306646
569.40002441406	2.0828309126017
569.79998779297	2.0843766413230
570.20001220703	2.0859143638354
570.59997558594	2.0874444272998
571.00000000000	2.0889668528058
571.40002441406	2.0904816005591
571.79998779297	2.0919889182522
572.20001220703	2.0934888879855
572.59997558594	2.0949815276186
573.00000000000	2.0964671244371
573.40002441406	2.0979456128845
573.79998779297	2.0994172591969
574.20001220703	2.1008821835647
574.59997558594	2.1023401867691
575.00000000000	2.1037918443665
575.40002441406	2.1052367639661
575.79998779297	2.1066753479907
576.20001220703	2.1081078603520
576.59997558594	2.1095340926254
577.00000000000	2.1109543828102
577.40002441406	2.1123686762884
577.79998779297	2.1137772526328
578.20001220703	2.1151801550926
578.59997558594	2.1165773595207
579.00000000000	2.1179692109374
579.40002441406	2.1193554538297
579.79998779297	2.1207366344686
580.20001220703	2.1221127873752
580.59997558594	2.1234837489139
581.00000000000	2.1248499207093
581.40002441406	2.1262112902394
581.79998779297	2.1275678178824
582.20001220703	2.1289198203655
582.59997558594	2.1302674132367
583.00000000000	2.1316105439176
583.40002441406	2.1329494806548
583.79998779297	2.1342841734635
584.20001220703	2.1356147170929
584.59997558594	2.1369413969671
585.00000000000	2.1382643354429
585.40002441406	2.1395833630722
585.79998779297	2.1408987333875
586.20001220703	2.1422104904667
586.59997558594	2.1435188216617
587.00000000000	2.1448237432069
587.40002441406	2.1461253362287
587.79998779297	2.1474236586108
588.20001220703	2.1487189947071
588.59997558594	2.1500112407297
589.00000000000	2.1513003878581
589.40002441406	2.1525868625455
589.79998779297	2.1538704133957
590.20001220703	2.1551510133089
590.59997558594	2.1564291558992
591.00000000000	2.1577046789260
591.40002441406	2.1589777176353
591.79998779297	2.1602482519047
592.20001220703	2.1615163149262
592.59997558594	2.1627820402686
593.00000000000	2.1640454464049
593.40002441406	2.1653064878570
593.79998779297	2.1665656498317
594.20001220703	2.1678224943105
594.59997558594	2.1690770675993
595.00000000000	2.1703297384064
595.40002441406	2.1715802051833
595.79998779297	2.1728285928694
596.20001220703	2.1740751935984
596.59997558594	2.1753198504314
597.00000000000	2.1765623451828
597.40002441406	2.1778029814414
597.79998779297	2.1790418148749
598.20001220703	2.1802786711478
598.59997558594	2.1815136595680
599.00000000000	2.1827467743847
599.40002441406	2.1839776805286
599.79998779297	2.1852069833751
600.20001220703	2.1864342932314
600.59997558594	2.1876594978651
