#Parameters = {L=149.416; Lf=38; Lg=192.8032053872; W=102.45668571429; Wf=3.1; Wg=107.84389110149; ataslengkung=17.811178807947; bawahlengkung=49.475496688742; dgs=160; h=0.89786756453423; sampingdgs=0; skala=8.5380571428571; t=0.019640852974186}
#"Frequency / MHz"	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#---------------------------------------------------------------------------------------------
277.00000000000	0.85262207075567	-123.54795787564	35.034201428197	0.0000000000000
277.39999389648	0.85173404219708	-123.90626916004	35.034201428197	0.0000000000000
277.79998779297	0.85083673513141	-124.26506148824	35.034201428197	0.0000000000000
278.20001220703	0.84993013478410	-124.62437173263	35.034201428197	0.0000000000000
278.60000610352	0.84901419732125	-124.98417014045	35.034201428197	0.0000000000000
279.00000000000	0.84808879632606	-125.34446233200	35.034201428197	0.0000000000000
279.39999389648	0.84715390036248	-125.70524955162	35.034201428197	0.0000000000000
279.79998779297	0.84620944384821	-126.06653720121	35.034201428197	0.0000000000000
280.20001220703	0.84525530099139	-126.42831875841	35.034201428197	0.0000000000000
280.60000610352	0.84429145866062	-126.79059203622	35.034201428197	0.0000000000000
281.00000000000	0.84331789881989	-127.15335495067	35.034201428197	0.0000000000000
281.39999389648	0.84233447486386	-127.51661454354	35.034201428197	0.0000000000000
281.79998779297	0.84134105433327	-127.88034654601	35.034201428197	0.0000000000000
282.20001220703	0.84033781091146	-128.24458734925	35.034201428197	0.0000000000000
282.60000610352	0.83932450978604	-128.60929193489	35.034201428197	0.0000000000000
283.00000000000	0.83830111749927	-128.97451855645	35.034201428197	0.0000000000000
283.39999389648	0.83726762488621	-129.34020420399	35.034201428197	0.0000000000000
283.79998779297	0.83622396218110	-129.70637246741	35.034201428197	0.0000000000000
284.20001220703	0.83517007134882	-130.07304149021	35.034201428197	0.0000000000000
284.60000610352	0.83410582767970	-130.44017993996	35.034201428197	0.0000000000000
285.00000000000	0.83303134452739	-130.80779570079	35.034201428197	0.0000000000000
285.39999389648	0.83194647578628	-131.17590120493	35.034201428197	0.0000000000000
285.79998779297	0.83085108571639	-131.54449768247	35.034201428197	0.0000000000000
286.20001220703	0.82974523464343	-131.91354663526	35.034201428197	0.0000000000000
286.60000610352	0.82862891997940	-132.28307337751	35.034201428197	0.0000000000000
287.00000000000	0.82750190518148	-132.65307938968	35.034201428197	0.0000000000000
287.39999389648	0.82636445805843	-133.02356202938	35.034201428197	0.0000000000000
287.79998779297	0.82521621705042	-133.39449652932	35.034201428197	0.0000000000000
288.20001220703	0.82405738215218	-133.76590647061	35.034201428197	0.0000000000000
288.60000610352	0.82288765553475	-134.13779713608	35.034201428197	0.0000000000000
289.00000000000	0.82170732958198	-134.51015129326	35.034201428197	0.0000000000000
289.39999389648	0.82051605295853	-134.88295989342	35.034201428197	0.0000000000000
289.79998779297	0.81931401584834	-135.25624089768	35.034201428197	0.0000000000000
290.20001220703	0.81810110925153	-135.62997394557	35.034201428197	0.0000000000000
290.60000610352	0.81687725907069	-136.00415946307	35.034201428197	0.0000000000000
291.00000000000	0.81564252205313	-136.37882450061	35.034201428197	0.0000000000000
291.39999389648	0.81439672498924	-136.75394036964	35.034201428197	0.0000000000000
291.79998779297	0.81313998798826	-137.12950453246	35.034201428197	0.0000000000000
292.20001220703	0.81187216523454	-137.50550316572	35.034201428197	0.0000000000000
292.60000610352	0.81059338729757	-137.88196939372	35.034201428197	0.0000000000000
293.00000000000	0.80930350127053	-138.25888971031	35.034201428197	0.0000000000000
293.39999389648	0.80800247842897	-138.63625924927	35.034201428197	0.0000000000000
293.79998779297	0.80669040046448	-139.01406363556	35.034201428197	0.0000000000000
294.20001220703	0.80536715757422	-139.39231635526	35.034201428197	0.0000000000000
294.60000610352	0.80403274138045	-139.77100953597	35.034201428197	0.0000000000000
295.00000000000	0.80268714302501	-140.15014131231	35.034201428197	0.0000000000000
295.39999389648	0.80133038571073	-140.52970658013	35.034201428197	0.0000000000000
295.79998779297	0.79996241910054	-140.90971283397	35.034201428197	0.0000000000000
296.20001220703	0.79858319064416	-141.29015406623	35.034201428197	0.0000000000000
296.60000610352	0.79719284587728	-141.67103331883	35.034201428197	0.0000000000000
297.00000000000	0.79579113424224	-142.05234773492	35.034201428197	0.0000000000000
297.39999389648	0.79437818777967	-142.43408670113	35.034201428197	0.0000000000000
297.79998779297	0.79295403431971	-142.81623410697	35.034201428197	0.0000000000000
298.20001220703	0.79151862595912	-143.19883756781	35.034201428197	0.0000000000000
298.60000610352	0.79007189257380	-143.58184662595	35.034201428197	0.0000000000000
299.00000000000	0.78861392402148	-143.96526587490	35.034201428197	0.0000000000000
299.39999389648	0.78714465653186	-144.34913734232	35.034201428197	0.0000000000000
299.79998779297	0.78566407493798	-144.73340168415	35.034201428197	0.0000000000000
300.20001220703	0.78417230779677	-145.11809548300	35.034201428197	0.0000000000000
300.60000610352	0.78266914009052	-145.50319266725	35.034201428197	0.0000000000000
301.00000000000	0.78115478361832	-145.88871312516	35.034201428197	0.0000000000000
301.39999389648	0.77962920429722	-146.27464854118	35.034201428197	0.0000000000000
301.79998779297	0.77809220952667	-146.66097547445	35.034201428197	0.0000000000000
302.20001220703	0.77654403077177	-147.04771785690	35.034201428197	0.0000000000000
302.60000610352	0.77498461319133	-147.43486738190	35.034201428197	0.0000000000000
303.00000000000	0.77341397847251	-147.82242237159	35.034201428197	0.0000000000000
303.39999389648	0.77183202517615	-148.21037831912	35.034201428197	0.0000000000000
303.79998779297	0.77023887499670	-148.59872836216	35.034201428197	0.0000000000000
304.20001220703	0.76863454945225	-148.98747676406	35.034201428197	0.0000000000000
304.60000610352	0.76701895409220	-149.37663317528	35.034201428197	0.0000000000000
305.00000000000	0.76539226257969	-149.76617282524	35.034201428197	0.0000000000000
305.39999389648	0.76375435218564	-150.15610722671	35.034201428197	0.0000000000000
305.79998779297	0.76210530524727	-150.54643898395	35.034201428197	0.0000000000000
306.20001220703	0.76044509525918	-150.93716618600	35.034201428197	0.0000000000000
306.60000610352	0.75877384183469	-151.32827529179	35.034201428197	0.0000000000000
307.00000000000	0.75709146038508	-151.71977011018	35.034201428197	0.0000000000000
307.39999389648	0.75539799846969	-152.11164477096	35.034201428197	0.0000000000000
307.79998779297	0.75369350751133	-152.50390135796	35.034201428197	0.0000000000000
308.20001220703	0.75197799209491	-152.89655806592	35.034201428197	0.0000000000000
308.60000610352	0.75025147283939	-153.28958030033	35.034201428197	0.0000000000000
309.00000000000	0.74851395515113	-153.68298410000	35.034201428197	0.0000000000000
309.39999389648	0.74676561396988	-154.07675887652	35.034201428197	0.0000000000000
309.79998779297	0.74500626317377	-154.47092889172	35.034201428197	0.0000000000000
310.20001220703	0.74323609951114	-154.86545660243	35.034201428197	0.0000000000000
310.60000610352	0.74145501796559	-155.26036206615	35.034201428197	0.0000000000000
311.00000000000	0.73966319570465	-155.65564007770	35.034201428197	0.0000000000000
311.39999389648	0.73786048159157	-156.05128403360	35.034201428197	0.0000000000000
311.79998779297	0.73604709899692	-156.44730053102	35.034201428197	0.0000000000000
312.20001220703	0.73422302116113	-156.84366976508	35.034201428197	0.0000000000000
312.60000610352	0.73238819523904	-157.24043451840	35.034201428197	0.0000000000000
313.00000000000	0.73054275587037	-157.63754270907	35.034201428197	0.0000000000000
313.39999389648	0.72868674433827	-158.03501753397	35.034201428197	0.0000000000000
313.79998779297	0.72682016967634	-158.43285087706	35.034201428197	0.0000000000000
314.20001220703	0.72494303239686	-158.83103446724	35.034201428197	0.0000000000000
314.60000610352	0.72305549741611	-159.22959034541	35.034201428197	0.0000000000000
315.00000000000	0.72115747309824	-159.62852767379	35.034201428197	0.0000000000000
315.39999389648	0.71924902304868	-160.02777959181	35.034201428197	0.0000000000000
315.79998779297	0.71733033649366	-160.42741410231	35.034201428197	0.0000000000000
316.20001220703	0.71540133433842	-160.82740553355	35.034201428197	0.0000000000000
316.60000610352	0.71346201654119	-161.22773566924	35.034201428197	0.0000000000000
317.00000000000	0.71151248011678	-161.62843572437	35.034201428197	0.0000000000000
317.39999389648	0.70955287175286	-162.02946348910	35.034201428197	0.0000000000000
317.79998779297	0.70758311657256	-162.43085932201	35.034201428197	0.0000000000000
318.20001220703	0.70560335044762	-162.83261093368	35.034201428197	0.0000000000000
318.60000610352	0.70361356676789	-163.23469085562	35.034201428197	0.0000000000000
319.00000000000	0.70161386866124	-163.63714018473	35.034201428197	0.0000000000000
319.39999389648	0.69960424522795	-164.03992874168	35.034201428197	0.0000000000000
319.79998779297	0.69758475534524	-164.44307364350	35.034201428197	0.0000000000000
320.20001220703	0.69555548331232	-164.84654675522	35.034201428197	0.0000000000000
320.60000610352	0.69351656557622	-165.25037553444	35.034201428197	0.0000000000000
321.00000000000	0.69146790297919	-165.65454530657	35.034201428197	0.0000000000000
321.39999389648	0.68940966824368	-166.05907015640	35.034201428197	0.0000000000000
321.79998779297	0.68734190609469	-166.46392294654	35.034201428197	0.0000000000000
322.20001220703	0.68526455553830	-166.86913052624	35.034201428197	0.0000000000000
322.60000610352	0.68317788784143	-167.27466611199	35.034201428197	0.0000000000000
323.00000000000	0.68108183543782	-167.68055619328	35.034201428197	0.0000000000000
323.39999389648	0.67897637124392	-168.08678844997	35.034201428197	0.0000000000000
323.79998779297	0.67686185242654	-168.49336359020	35.034201428197	0.0000000000000
324.20001220703	0.67473809002378	-168.90027879165	35.034201428197	0.0000000000000
324.60000610352	0.67260512155944	-169.30753592634	35.034201428197	0.0000000000000
325.00000000000	0.67046316621585	-169.71513439283	35.034201428197	0.0000000000000
325.39999389648	0.66831228296473	-170.12305959523	35.034201428197	0.0000000000000
325.79998779297	0.66615240034921	-170.53132723912	35.034201428197	0.0000000000000
326.20001220703	0.66398369385933	-170.93995016465	35.034201428197	0.0000000000000
326.60000610352	0.66180626354818	-171.34891439172	35.034201428197	0.0000000000000
327.00000000000	0.65962011363928	-171.75822064832	35.034201428197	0.0000000000000
327.39999389648	0.65742532757058	-172.16785414971	35.034201428197	0.0000000000000
327.79998779297	0.65522199424331	-172.57782931075	35.034201428197	0.0000000000000
328.20001220703	0.65301012269367	-172.98817400407	35.034201428197	0.0000000000000
328.60000610352	0.65078993826492	-173.39884584146	35.034201428197	0.0000000000000
329.00000000000	0.64856127593992	-173.80985916524	35.034201428197	0.0000000000000
329.39999389648	0.64632442116187	-174.22120095980	35.034201428197	0.0000000000000
329.79998779297	0.64407932265044	-174.63288337107	35.034201428197	0.0000000000000
330.20001220703	0.64182615142398	-175.04493476873	35.034201428197	0.0000000000000
330.60000610352	0.63956490417631	-175.45731442609	35.034201428197	0.0000000000000
331.00000000000	0.63729575421607	-175.87003555515	35.034201428197	0.0000000000000
331.39999389648	0.63501862472844	-176.28312496925	35.034201428197	0.0000000000000
331.79998779297	0.63273378327727	-176.69654308838	35.034201428197	0.0000000000000
332.20001220703	0.63044115127762	-177.11030231000	35.034201428197	0.0000000000000
332.60000610352	0.62814088030164	-177.52443043734	35.034201428197	0.0000000000000
333.00000000000	0.62583297358667	-177.93888617626	35.034201428197	0.0000000000000
333.39999389648	0.62351762843067	-178.35371071144	35.034201428197	0.0000000000000
333.79998779297	0.62119482725334	-178.76887706302	35.034201428197	0.0000000000000
334.20001220703	0.61886477086191	-179.18439846818	35.034201428197	0.0000000000000
334.60000610352	0.61652742045591	-179.60028864651	35.034201428197	0.0000000000000
335.00000000000	0.61418285530327	179.98350691345	35.034201428197	0.0000000000000
335.39999389648	0.61183132230581	179.56690637409	35.034201428197	0.0000000000000
335.79998779297	0.60947270727518	179.14997790581	35.034201428197	0.0000000000000
336.20001220703	0.60710719990049	178.73265330801	35.034201428197	0.0000000000000
336.60000610352	0.60473484823200	178.31498744214	35.034201428197	0.0000000000000
337.00000000000	0.60235577016547	177.89695245816	35.034201428197	0.0000000000000
337.39999389648	0.59997006777805	177.47856236762	35.034201428197	0.0000000000000
337.79998779297	0.59757766996363	177.05980328161	35.034201428197	0.0000000000000
338.20001220703	0.59517893034533	176.64064859816	35.034201428197	0.0000000000000
338.60000610352	0.59277367353249	176.22115155872	35.034201428197	0.0000000000000
339.00000000000	0.59036220215945	175.80125896362	35.034201428197	0.0000000000000
339.39999389648	0.58794440515443	175.38099735220	35.034201428197	0.0000000000000
339.79998779297	0.58552056563119	174.96034001898	35.034201428197	0.0000000000000
340.20001220703	0.58309066562785	174.53932713498	35.034201428197	0.0000000000000
340.60000610352	0.58065480113436	174.11793156667	35.034201428197	0.0000000000000
341.00000000000	0.57821304017181	173.69615412771	35.034201428197	0.0000000000000
341.39999389648	0.57576554088557	173.27396621253	35.034201428197	0.0000000000000
341.79998779297	0.57331235963186	172.85142328431	35.034201428197	0.0000000000000
342.20001220703	0.57085351701393	172.42845673166	35.034201428197	0.0000000000000
342.60000610352	0.56838929327077	172.00508092558	35.034201428197	0.0000000000000
343.00000000000	0.56591954218782	171.58130835485	35.034201428197	0.0000000000000
343.39999389648	0.56344452808498	171.15715355556	35.034201428197	0.0000000000000
343.79998779297	0.56096437510967	170.73256310291	35.034201428197	0.0000000000000
344.20001220703	0.55847894626019	170.30757387892	35.034201428197	0.0000000000000
344.60000610352	0.55598855742089	169.88216244645	35.034201428197	0.0000000000000
345.00000000000	0.55349316101830	169.45634071943	35.034201428197	0.0000000000000
345.39999389648	0.55099295466579	169.03008263838	35.034201428197	0.0000000000000
345.79998779297	0.54848798687857	168.60344113121	35.034201428197	0.0000000000000
346.20001220703	0.54597839963798	168.17632201702	35.034201428197	0.0000000000000
346.60000610352	0.54346425818261	167.74876690582	35.034201428197	0.0000000000000
347.00000000000	0.54094561655009	167.32078722070	35.034201428197	0.0000000000000
347.39999389648	0.53842260346811	166.89235720102	35.034201428197	0.0000000000000
347.79998779297	0.53589526596930	166.46346141764	35.034201428197	0.0000000000000
348.20001220703	0.53336384983713	166.03413113538	35.034201428197	0.0000000000000
348.60000610352	0.53082824972505	165.60436004060	35.034201428197	0.0000000000000
349.00000000000	0.52828873650427	165.17408732969	35.034201428197	0.0000000000000
349.39999389648	0.52574526108793	164.74336016476	35.034201428197	0.0000000000000
349.79998779297	0.52319806057656	164.31215641996	35.034201428197	0.0000000000000
350.20001220703	0.52064713122530	163.88047593469	35.034201428197	0.0000000000000
350.60000610352	0.51809257800547	163.44828816816	35.034201428197	0.0000000000000
351.00000000000	0.51553458746949	163.01563626867	35.034201428197	0.0000000000000
351.39999389648	0.51297319346946	162.58248015064	35.034201428197	0.0000000000000
351.79998779297	0.51040848195279	162.14881791465	35.034201428197	0.0000000000000
352.20001220703	0.50784052987804	161.71464981062	35.034201428197	0.0000000000000
352.60000610352	0.50526952363521	161.27994893821	35.034201428197	0.0000000000000
353.00000000000	0.50269550770206	160.84471545049	35.034201428197	0.0000000000000
353.39999389648	0.50011856404573	160.40897705616	35.034201428197	0.0000000000000
353.79998779297	0.49753884684589	159.97270590005	35.034201428197	0.0000000000000
354.20001220703	0.49495641314269	159.53584616971	35.034201428197	0.0000000000000
354.60000610352	0.49237133037684	159.09846764455	35.034201428197	0.0000000000000
355.00000000000	0.48978381582532	158.66050404969	35.034201428197	0.0000000000000
355.39999389648	0.48719388942567	158.22197897521	35.034201428197	0.0000000000000
355.79998779297	0.48460165648627	157.78287968500	35.034201428197	0.0000000000000
356.20001220703	0.48200719908622	157.34319088342	35.034201428197	0.0000000000000
356.60000610352	0.47941065591712	156.90294503347	35.034201428197	0.0000000000000
357.00000000000	0.47681213891744	156.46205434196	35.034201428197	0.0000000000000
357.39999389648	0.47421171705563	156.02055270654	35.034201428197	0.0000000000000
357.79998779297	0.47160948383082	155.57844762771	35.034201428197	0.0000000000000
358.20001220703	0.46900559527092	155.13570323104	35.034201428197	0.0000000000000
358.60000610352	0.46640007012165	154.69231200821	35.034201428197	0.0000000000000
359.00000000000	0.46379309913447	154.24828120833	35.034201428197	0.0000000000000
359.39999389648	0.46118469718125	153.80356978206	35.034201428197	0.0000000000000
359.79998779297	0.45857506387509	153.35819947071	35.034201428197	0.0000000000000
360.20001220703	0.45596422429172	152.91215994988	35.034201428197	0.0000000000000
360.60000610352	0.45335233453608	152.46544140135	35.034201428197	0.0000000000000
361.00000000000	0.45073941630024	152.01799367324	35.034201428197	0.0000000000000
361.39999389648	0.44812574018608	151.56981294046	35.034201428197	0.0000000000000
361.79998779297	0.44551119571322	151.12092908087	35.034201428197	0.0000000000000
362.20001220703	0.44289600645531	150.67128498434	35.034201428197	0.0000000000000
362.60000610352	0.44028026414056	150.22090236147	35.034201428197	0.0000000000000
363.00000000000	0.43766409403337	149.76975559206	35.034201428197	0.0000000000000
363.39999389648	0.43504753704946	149.31785372619	35.034201428197	0.0000000000000
363.79998779297	0.43243076429592	148.86512299860	35.034201428197	0.0000000000000
364.20001220703	0.42981381148886	148.41161207658	35.034201428197	0.0000000000000
364.60000610352	0.42719685456060	147.95725483060	35.034201428197	0.0000000000000
365.00000000000	0.42457998946908	147.50209368822	35.034201428197	0.0000000000000
365.39999389648	0.42196326233583	147.04606858846	35.034201428197	0.0000000000000
365.79998779297	0.41934681387805	146.58919701409	35.034201428197	0.0000000000000
366.20001220703	0.41673071940802	146.13142115389	35.034201428197	0.0000000000000
366.60000610352	0.41411513167744	145.67274891792	35.034201428197	0.0000000000000
367.00000000000	0.41150017184311	145.21318711804	35.034201428197	0.0000000000000
367.39999389648	0.40888587007066	144.75266631247	35.034201428197	0.0000000000000
367.79998779297	0.40627236677042	144.29124754606	35.034201428197	0.0000000000000
368.20001220703	0.40365978784658	143.82884301273	35.034201428197	0.0000000000000
368.60000610352	0.40104824311118	143.36542667191	35.034201428197	0.0000000000000
369.00000000000	0.39843780512884	142.90104383829	35.034201428197	0.0000000000000
369.39999389648	0.39582859430415	142.43565903842	35.034201428197	0.0000000000000
369.79998779297	0.39322073464474	141.96918735164	35.034201428197	0.0000000000000
370.20001220703	0.39061429703806	141.50170240279	35.034201428197	0.0000000000000
370.60000610352	0.38800939656730	141.03312147350	35.034201428197	0.0000000000000
371.00000000000	0.38540619139837	140.56343888111	35.034201428197	0.0000000000000
371.39999389648	0.38280472514188	140.09260712525	35.034201428197	0.0000000000000
371.79998779297	0.38020516528403	139.62068175096	35.034201428197	0.0000000000000
372.20001220703	0.37760751384733	139.14756722119	35.034201428197	0.0000000000000
372.60000610352	0.37501199962153	138.67326700275	35.034201428197	0.0000000000000
373.00000000000	0.37241870384566	138.19777610302	35.034201428197	0.0000000000000
373.39999389648	0.36982765294935	137.72103015672	35.034201428197	0.0000000000000
373.79998779297	0.36723905461494	137.24302339938	35.034201428197	0.0000000000000
374.20001220703	0.36465300054283	136.76372216091	35.034201428197	0.0000000000000
374.60000610352	0.36206954526447	136.28311957743	35.034201428197	0.0000000000000
375.00000000000	0.35948884315109	135.80119902585	35.034201428197	0.0000000000000
375.39999389648	0.35691101359839	135.31792274456	35.034201428197	0.0000000000000
375.79998779297	0.35433610533064	134.83318311621	35.034201428197	0.0000000000000
376.20001220703	0.35176429449780	134.34709003116	35.034201428197	0.0000000000000
